candidate_id,x,selected_block_id,control_type,right_endpoint_control_flag,containing_block_control_flag,partial_interval_used_flag,x_precedes_J_flag,scale_ratio,pstar_over_x,h_over_x,status
cand_00583,1188223,theta_local:584:1188222:1,finite_certificate,True,True,False,True,0.0009173837070635131,1.0,8.415928659855936e-07,covered
cand_00584,178900037,theta_local:585:178900036:1,finite_certificate,True,True,False,True,7.4764388370917e-05,1.0,5.589713768477309e-09,covered
cand_00585,30372487,theta_local:586:30372486:1,finite_certificate,True,True,False,True,0.00018145119076211212,1.0,3.29245346289884e-08,covered
cand_00586,3459373,theta_local:587:3459372:1,finite_certificate,True,True,False,True,0.0005376520477825364,1.0,2.890697244847549e-07,covered
cand_00587,108625339,theta_local:588:108625338:1,finite_certificate,True,True,False,True,9.594766885818856e-05,1.0,9.205955159320608e-09,covered
cand_00588,179148199,theta_local:589:179148198:1,finite_certificate,True,True,False,True,7.471258737599435e-05,1.0,5.58197071241559e-09,covered
cand_00589,30372071,theta_local:590:30372070:1,finite_certificate,True,True,False,True,0.00018145243340764798,1.0,3.292498558955693e-08,covered
cand_00590,1188553,theta_local:591:1188552:1,finite_certificate,True,True,False,True,0.0009172563431008444,1.0,8.413591989587338e-07,covered
cand_00591,30775243,theta_local:592:30775242:1,finite_certificate,True,True,False,True,0.00018025995346128196,1.0,3.2493650821863536e-08,covered
cand_00592,31020361,theta_local:593:31020360:1,finite_certificate,True,True,False,True,0.0001795463481056152,1.0,3.223689111806275e-08,covered
cand_00593,7117519,theta_local:594:7117518:1,finite_certificate,True,True,False,True,0.0003748311560937427,1.0,1.404983955785717e-07,covered
cand_00594,180625573,theta_local:595:180625572:1,finite_certificate,True,True,False,True,7.440641516010836e-05,1.0,5.536314616978406e-09,covered
cand_00595,187503917,theta_local:596:187503916:1,finite_certificate,True,True,False,True,7.302891152668214e-05,1.0,5.333221918771969e-09,covered
cand_00596,187494523,theta_local:597:187494522:1,finite_certificate,True,True,False,True,7.303074098012715e-05,1.0,5.333489128106424e-09,covered
cand_00597,604874233,theta_local:598:604874232:1,right_endpoint,True,True,False,True,4.0660007816515325e-05,1.0,1.653236235639087e-09,covered
cand_00598,3293281,theta_local:599:3293280:1,finite_certificate,True,True,False,True,0.0005510431470228105,1.0,3.0364854988080275e-07,covered
cand_00599,39634897,theta_local:600:39634896:1,finite_certificate,True,True,False,True,0.00015884045887875584,1.0,2.523029137681372e-08,covered
cand_00600,231131,theta_local:601:231130:1,finite_certificate,True,True,False,True,0.0020800362362108984,1.0,4.3265507439504006e-06,covered
cand_00601,3281137,theta_local:602:3281136:1,finite_certificate,True,True,False,True,0.0005520619535367933,1.0,3.047724005428606e-07,covered
cand_00602,3279949,theta_local:603:3279948:1,finite_certificate,True,True,False,True,0.0005521619231131876,1.0,3.048827893360537e-07,covered
cand_00603,108583547,theta_local:604:108583546:1,finite_certificate,True,True,False,True,9.596613141228299e-05,1.0,9.209498378239568e-09,covered
cand_00604,108549391,theta_local:605:108549390:1,finite_certificate,True,True,False,True,9.598122850931127e-05,1.0,9.212396226156626e-09,covered
cand_00605,179378777,theta_local:606:179378776:1,finite_certificate,True,True,False,True,7.466455321372757e-05,1.0,5.5747955066055555e-09,covered
cand_00606,108835721,theta_local:607:108835720:1,finite_certificate,True,True,False,True,9.585488945376407e-05,1.0,9.188159832193329e-09,covered
cand_00607,604715329,theta_local:608:604715326:3,right_endpoint,True,True,False,True,7.04344526980358e-05,1.0000001356009944,4.96101199379386e-09,covered
cand_00608,7050133,theta_local:609:7050132:1,finite_certificate,True,True,False,True,0.00037661823609585386,1.0,1.4184129575995234e-07,covered
cand_00609,39690817,theta_local:610:39690816:1,finite_certificate,True,True,False,True,0.00015872852506251415,1.0,2.5194744668521183e-08,covered
cand_00610,12787499,theta_local:611:12787498:1,finite_certificate,True,True,False,True,0.0002796450869216259,1.0,7.820137463940369e-08,covered
cand_00611,179471947,theta_local:612:179471946:1,finite_certificate,True,True,False,True,7.464517024159125e-05,1.0,5.571901440396141e-09,covered
cand_00612,3454541,theta_local:613:3454540:1,finite_certificate,True,True,False,True,0.0005380279337355131,1.0,2.894740574797057e-07,covered
cand_00613,178894333,theta_local:614:178894332:1,finite_certificate,True,True,False,True,7.476558028310563e-05,1.0,5.589891995069514e-09,covered
cand_00614,12772597,theta_local:615:12772596:1,finite_certificate,True,True,False,True,0.00027980817263895705,1.0,7.829261347555239e-08,covered
cand_00615,39639547,theta_local:616:39639546:1,finite_certificate,True,True,False,True,0.00015883114204932725,1.0,2.5227331684693572e-08,covered
cand_00616,33924949,theta_local:617:33924948:1,finite_certificate,True,True,False,True,0.00017168818055769003,1.0,2.9476831343209977e-08,covered
cand_00617,40841677,theta_local:618:40841676:1,finite_certificate,True,True,False,True,0.00015647617334827897,1.0,2.448479282572065e-08,covered
cand_00618,179143313,theta_local:619:179143312:1,finite_certificate,True,True,False,True,7.471360623404368e-05,1.0,5.5821229564957305e-09,covered
cand_00619,109709029,theta_local:620:109709025:4,finite_certificate,True,True,False,True,0.00019094529003932275,1.0000029897265794,3.6460080236422476e-08,covered
cand_00620,109547923,theta_local:621:109547922:1,finite_certificate,True,True,False,True,9.554279150739476e-05,1.0,9.128425009025502e-09,covered
cand_00621,109706381,theta_local:622:109706380:1,finite_certificate,True,True,False,True,9.547376639561277e-05,1.0,9.115240069764037e-09,covered
cand_00622,3236923,theta_local:623:3236922:1,finite_certificate,True,True,False,True,0.0005558195467580733,1.0,3.0893536855835003e-07,covered
cand_00623,17992787,theta_local:624:17992786:1,finite_certificate,True,True,False,True,0.00023574950016029195,1.0,5.5577826825827485e-08,covered
cand_00624,179156291,theta_local:625:179156290:1,finite_certificate,True,True,False,True,7.471090007525663e-05,1.0,5.581718590054982e-09,covered
cand_00625,39641387,theta_local:626:39641386:1,finite_certificate,True,True,False,True,0.00015882745584262718,1.0,2.522616072944168e-08,covered
cand_00626,108562541,theta_local:627:108562540:1,finite_certificate,True,True,False,True,9.597541530999678e-05,1.0,9.211280343926363e-09,covered
cand_00627,179642357,theta_local:628:179642356:1,finite_certificate,True,True,False,True,7.46097573753204e-05,1.0,5.5666158956041756e-09,covered
cand_00628,604176893,theta_local:629:604176892:1,right_endpoint,True,True,False,True,4.0683465907519226e-05,1.0,1.6551443982482793e-09,covered
cand_00629,30848971,theta_local:630:30848970:1,finite_certificate,True,True,False,True,0.00018004441699917429,1.0,3.241599209257255e-08,covered
cand_00630,108582251,theta_local:631:108582250:1,finite_certificate,True,True,False,True,9.596670411976535e-05,1.0,9.209608299610587e-09,covered
cand_00631,39640963,theta_local:632:39640962:1,finite_certificate,True,True,False,True,0.0001588283052501101,1.0,2.522643054862214e-08,covered
cand_00632,22048451,theta_local:633:22048450:1,finite_certificate,True,True,False,True,0.00021296633551352805,1.0,4.53546600620606e-08,covered
cand_00633,33925711,theta_local:634:33925710:1,finite_certificate,True,True,False,True,0.00017168625241640198,1.0,2.94761692687885e-08,covered
cand_00634,109814323,theta_local:635:109814320:3,finite_certificate,True,True,False,True,0.00016528413976543864,1.0000010381159479,2.731884073082161e-08,covered
cand_00635,31019627,theta_local:636:31019626:1,finite_certificate,True,True,False,True,0.00017954847234521223,1.0,3.2237653921499444e-08,covered
cand_00636,179471563,theta_local:637:179471562:1,finite_certificate,True,True,False,True,7.464525009750147e-05,1.0,5.571913362118543e-09,covered
cand_00637,40844891,theta_local:638:40844890:1,finite_certificate,True,True,False,True,0.00015647001683393236,1.0,2.4482866168011075e-08,covered
cand_00638,180628951,theta_local:639:180628950:1,finite_certificate,True,True,False,True,7.440571940772717e-05,1.0,5.536211080581429e-09,covered
cand_00639,30419219,theta_local:640:30419218:1,finite_certificate,True,True,False,True,0.00018131175857827889,1.0,3.287395379874809e-08,covered
cand_00640,187504433,theta_local:641:187504432:1,finite_certificate,True,True,False,True,7.30288110412065e-05,1.0,5.333207242092244e-09,covered
cand_00641,17640383,theta_local:642:17640382:1,finite_certificate,True,True,False,True,0.00023809265337326334,1.0,5.6688111590320915e-08,covered
cand_00642,40865009,theta_local:643:40865008:1,finite_certificate,True,True,False,True,0.00015643149669901198,1.0,2.4470813159493003e-08,covered
cand_00643,109489717,theta_local:644:109489716:1,finite_certificate,True,True,False,True,9.55681839596564e-05,1.0,9.133277785346728e-09,covered
cand_00644,22052533,theta_local:645:22052532:1,finite_certificate,True,True,False,True,0.0002129466241993171,1.0,4.5346264757885184e-08,covered
cand_00645,4994851,theta_local:646:4994850:1,finite_certificate,True,True,False,True,0.0004474440437822938,1.0,2.0020617231625127e-07,covered
cand_00646,1184527,theta_local:647:1184526:1,finite_certificate,True,True,False,True,0.0009188138177301156,1.0,8.442188316517901e-07,covered
cand_00647,12784897,theta_local:648:12784896:1,finite_certificate,True,True,False,True,0.00027967354235218343,1.0,7.821729029181854e-08,covered
cand_00648,109494937,theta_local:649:109494936:1,finite_certificate,True,True,False,True,9.556590590059842e-05,1.0,9.13284237060203e-09,covered
cand_00649,180642689,theta_local:650:180642688:1,finite_certificate,True,True,False,True,7.440289005101725e-05,1.0,5.535790047943761e-09,covered
cand_00650,30372383,theta_local:651:30372382:1,finite_certificate,True,True,False,True,0.00018145150142110262,1.0,3.292464736797241e-08,covered
cand_00651,39644461,theta_local:652:39644460:1,finite_certificate,True,True,False,True,0.00015882129804590525,1.0,2.522420471298626e-08,covered
cand_00652,30336731,theta_local:653:30336730:1,finite_certificate,True,True,False,True,0.00018155809183464906,1.0,3.296334071063886e-08,covered
cand_00653,109442621,theta_local:654:109442620:1,finite_certificate,True,True,False,True,9.558874448280324e-05,1.0,9.137208071798646e-09,covered
cand_00654,109568047,theta_local:655:109568046:1,finite_certificate,True,True,False,True,9.553401709057717e-05,1.0,9.126748421462692e-09,covered
cand_00655,1189057,theta_local:656:1189056:1,finite_certificate,True,True,False,True,0.000917061925930245,1.0,8.410025759908903e-07,covered
cand_00656,179470607,theta_local:657:179470606:1,finite_certificate,True,True,False,True,7.464544890655788e-05,1.0,5.5719430424615435e-09,covered
cand_00657,604205663,theta_local:658:604205662:1,right_endpoint,True,True,False,True,4.068249729921295e-05,1.0,1.6550655865004695e-09,covered
cand_00658,40835243,theta_local:659:40835242:1,finite_certificate,True,True,False,True,0.000156488500053986,1.0,2.4488650649146377e-08,covered
cand_00659,109719919,theta_local:660:109719918:1,finite_certificate,True,True,False,True,9.546787610817075e-05,1.0,9.114115368605038e-09,covered
cand_00660,17998151,theta_local:661:17998150:1,finite_certificate,True,True,False,True,0.00023571436725824203,1.0,5.55612629319534e-08,covered
cand_00661,33915559,theta_local:662:33915558:1,finite_certificate,True,True,False,True,0.00017171199744798994,1.000002594679333,2.9484992418966173e-08,covered
cand_00662,604872091,theta_local:663:604872087:4,right_endpoint,True,True,False,True,8.132016015183723e-05,1.0000000661296835,6.612968360611632e-09,covered
cand_00663,604206971,theta_local:664:604206345:626,right_endpoint,True,True,False,True,0.0010178746554663828,1.0,1.0360688142408075e-06,covered
cand_00664,179661413,theta_local:665:179661412:1,finite_certificate,True,True,False,True,7.460580048436908e-05,1.0,5.566025465913485e-09,covered
cand_00665,604874693,theta_local:666:604874692:1,right_endpoint,True,True,False,True,4.065999235578654e-05,1.0,1.6532349783726197e-09,covered
cand_00666,179381333,theta_local:667:179381332:1,finite_certificate,True,True,False,True,7.466402126518349e-05,1.0,5.574716071487773e-09,covered
cand_00667,108592553,theta_local:668:108592552:1,finite_certificate,True,True,False,True,9.596215190873649e-05,1.0,9.208734598955418e-09,covered
cand_00668,12837637,theta_local:669:12837636:1,finite_certificate,True,True,False,True,0.0002790984691158869,1.0,7.789595546283167e-08,covered
cand_00669,31025339,theta_local:670:31025338:1,finite_certificate,True,True,False,True,0.00017953194346727338,1.0,3.2231718725136254e-08,covered
cand_00670,30824513,theta_local:671:30824512:1,finite_certificate,True,True,False,True,0.00018011583180453522,1.0,3.244171286663961e-08,covered
cand_00671,40834943,theta_local:672:40834942:1,finite_certificate,True,True,False,True,0.00015648907488598454,1.0,2.4488830558671285e-08,covered
cand_00672,12799261,theta_local:673:12799260:1,finite_certificate,True,True,False,True,0.0002795165661610644,1.0,7.81295107584727e-08,covered
cand_00673,187509559,theta_local:674:187509555:4,finite_certificate,True,True,False,True,0.0001460556338381831,1.0000005333061446,2.1332245787000116e-08,covered
cand_00674,40882381,theta_local:675:40882380:1,finite_certificate,True,True,False,True,0.0001563982572368914,1.0,2.4460414866736848e-08,covered
cand_00675,18001673,theta_local:676:18001672:1,finite_certificate,True,True,False,True,0.00023569130755119106,1.0,5.5550392455190136e-08,covered
cand_00676,179149903,theta_local:677:179149902:1,finite_certificate,True,True,False,True,7.471223205748876e-05,1.0,5.581917619012052e-09,covered
cand_00677,16183,theta_local:678:16182:1,finite_certificate,True,True,False,True,0.007860867625113893,1.0,6.179323981956374e-05,covered
cand_00678,17989039,theta_local:679:17989038:1,finite_certificate,True,True,False,True,0.00023577405797874034,1.0,5.5589406415762396e-08,covered
cand_00679,604864891,theta_local:680:604864888:3,right_endpoint,True,True,False,True,7.042574492721048e-05,1.0000002446827418,4.9597853084847005e-09,covered
cand_00680,179436689,theta_local:681:179436688:1,finite_certificate,True,True,False,True,7.465250349700138e-05,1.0,5.5729962783698045e-09,covered
cand_00681,33912811,theta_local:682:33912810:1,finite_certificate,True,True,False,True,0.00017171890294012763,1.0,2.9487381626960973e-08,covered
cand_00682,108595723,theta_local:683:108595722:1,finite_certificate,True,True,False,True,9.59607512907695e-05,1.0,9.208465788288918e-09,covered
cand_00683,33924533,theta_local:684:33924532:1,finite_certificate,True,True,False,True,0.00017168923321866786,1.0,2.947719280321412e-08,covered
cand_00684,180619633,theta_local:685:180619632:1,finite_certificate,True,True,False,True,7.440763864413665e-05,1.0,5.536496688596416e-09,covered
cand_00685,33844607,theta_local:686:33844606:1,finite_certificate,True,True,False,True,0.00017189184070685374,1.0,2.9546804901590376e-08,covered
